Date,Longitude,Latitude,Individual_ID,SST_Value,SST_Gradient,Thermal_Front_Strength,CHL_Value,CHL_Gradient,Productivity_Index,SSHA_Value,SSHA_Gradient,is_in_eddy,eddy_type,dist_to_eddy_center_km,Daily_Movement_km,Ocean_Complexity_Score,SST_Value_normalized,SST_Gradient_normalized,Thermal_Front_Strength_normalized,CHL_Value_normalized,CHL_Gradient_normalized,Productivity_Index_normalized,SSHA_Value_normalized,SSHA_Gradient_normalized,Daily_Movement_km_normalized,Ocean_Complexity_Score_normalized
2014-08-22,-96.42290731,24.68868709,101198,22.70257357,0.1711650983,1.711650983,1.629178522,0.2421194506,3.483714544,0.09245504439,-0.02811121941,FALSE,none,-1,12.33331963,0.4413957683,0.5628712348,0.43987892,0.06796441156,0.5224753942,0.5288688057,0.5198335364,0.2775608612,0.3899472753,0.04551418305,0.1718458276
2014-08-23,-96.21555571,24.9095712,101198,22.08843528,-0.6141382933,6.141382933,1.754504628,0.1253261059,3.460663123,0.08426162601,-0.008193418384,FALSE,none,-1,32.26960449,0.7476578176,0.4689286921,0.2524859724,0.243855483,0.5683192845,0.4934505276,0.5161833924,0.2667795003,0.407382339,0.1190859176,0.2910808975
2014-08-24,-95.97082183,24.81722409,101198,21.49359885,-0.5948364272,5.948364272,1.032471355,-0.7220332728,1.834347939,0.1377705783,0.05350895226,FALSE,none,-1,26.74099075,1.370378652,0.3779386869,0.2570918784,0.2361913039,0.3042018131,0.2364837444,0.2586598141,0.3371895901,0.4613935606,0.09868343514,0.5335208684
2014-07-10,-90.905,28.054,45101,23.12412352,0,0,0.5274662182,0,0.5274662182,0.0739198029,0,FALSE,none,-1,0,0,0.627354225,0.3990346646,0,0.1194725425,0.4554446389,0.0517178507,0.2531711477,0.4145544546,0,0
2014-07-11,-91.15092187,26.70778019,45101,24.27161637,1.147492855,11.47492855,0.5699081333,0.04244191509,0.5699081333,0.08346037567,0.009540572762,FALSE,none,-1,151.6492405,1.199475343,0.8028821115,0.6728550386,0.4556342237,0.1349976599,0.4683154026,0.05843843842,0.2657251701,0.422905803,0.5596377534,0.4669841621
2014-07-12,-91.19431405,26.69305808,45101,24.42559472,0.1539783441,1.539783441,0.392854535,-0.1770535983,0.392854535,0.1234517992,0.03999142349,FALSE,none,-1,4.610877546,0.3710233659,0.8264356292,0.4357777324,0.06114007852,0.07023201755,0.4017520796,0.03040237465,0.318348135,0.4495609805,0.0170157209,0.1444481845
2014-07-13,-91.43455141,26.71866168,45101,24.97793538,0.5523406686,5.523406686,0.4719811547,0.07912661973,0.4719811547,0.1618498266,0.03839802742,FALSE,none,-1,24.03278224,0.6698653158,0.9109252098,0.5308369044,0.2193175414,0.09917628303,0.479440258,0.04293190795,0.3688744197,0.4481661999,0.08868921611,0.260794434
2014-07-14,-91.66721037,26.87850168,45101,24.43826423,-0.5396711546,5.396711546,0.6575256926,0.1855445379,0.6575256926,0.237632066,0.07578223944,FALSE,none,-1,29.13983454,0.800997932,0.8283736395,0.2702556863,0.2142868659,0.167047884,0.5117121261,0.07231249409,0.4685929539,0.4808905011,0.1075359922,0.3118474675
2014-07-15,-91.77600123,26.9982775,45101,24.65679936,0.2185351335,2.185351335,0.4398093412,-0.2177163514,0.4398093412,0.2450095713,0.007377505302,FALSE,none,-1,17.13722917,0.4436289902,0.8618021789,0.4511825901,0.0867735999,0.08740793612,0.3894208574,0.03783756916,0.4783006904,0.42101236,0.06324225827,0.1727152738
2014-07-16,-91.78230749,26.97703761,45101,23.80960817,-0.8471911886,8.471911886,0.5809892529,0.1411799117,0.5809892529,0.2450095713,0,FALSE,none,-1,2.443031504,0.9883711003,0.7322103666,0.1968737473,0.3363936409,0.1390510981,0.4982582887,0.06019311033,0.4783006904,0.4145544546,0.009015624861,0.3847962801
2014-07-17,-91.98808318,26.91863085,45101,23.43405346,-0.3755547173,3.755547173,0.3093623179,-0.271626935,0.3093623179,0.2588652074,0.01385563612,TRUE,anticyclonic,74.32427257,21.40576134,0.6610372884,0.6747631019,0.3094179557,0.1491212614,0.03969083047,0.3730721515,0.01718155822,0.4965327159,0.4266829973,0.07899460723,0.2573574738
2014-07-18,-91.4822468,27.1560278,45101,22.9518598,-0.4821936601,4.821936601,0.4843675444,0.1750052265,0.4843675444,0.2085196674,-0.05034554005,FALSE,none,-1,56.6281657,0.7075444267,0.6010036587,0.283971248,0.1914643154,0.1037071849,0.5085160171,0.04489326662,0.4302852219,0.3704844442,0.20897737,0.2754638043
2014-07-19,-91.12396945,27.21801619,45101,23.98633561,1.034475817,10.34475817,0.4208824267,-0.06348511763,0.4208824267,0.1654020399,-0.0431176275,FALSE,none,-1,36.10135855,1.141078563,0.7592437323,0.6458863587,0.4107586237,0.08048453109,0.4361923985,0.03484053218,0.3735486219,0.3768114035,0.1332264054,0.4442489122
2014-07-20,-90.36064517,27.26480553,45101,22.57593169,-1.410403927,14.10403927,0.444956941,0.02407451428,0.444956941,0.1836375594,0.01823551953,FALSE,none,-1,75.64264775,1.452713961,0.5434992776,0.06247716092,0.5600281477,0.08929091174,0.4627453788,0.03865268073,0.3975439444,0.4305169319,0.2791473358,0.5655759541
2014-07-21,-89.65288769,27.34955055,45101,23.41444971,0.838518024,8.38518024,0.2953797383,-0.1495772027,0.2953797383,0.5519787073,0.3683411479,TRUE,anticyclonic,59.29449148,70.56075109,1.356436375,0.6717643869,0.5991259487,0.3329497932,0.0345760474,0.4100844604,0.01496744624,0.8822279496,0.7369821855,0.2603933927,0.5280928095
2014-07-22,-89.25734269,27.52115176,45101,22.39289445,-1.021555267,10.21555267,1.177008628,0.8816288895,1.177008628,0.5953856111,0.04340690374,TRUE,anticyclonic,35.4777496,43.44988053,1.94659106,0.5155007239,0.1552661357,0.4056282692,0.3570730871,0.7228038556,0.1545715209,0.9393451956,0.452550724,0.1603449741,0.7578540069
2014-07-23,-88.70203633,27.6354549,45101,23.06323147,0.6703370285,6.703370285,0.2905817025,-0.8864269253,0.2905817025,0.5954940319,0.0001084208488,TRUE,anticyclonic,55.46127758,56.18779677,1.556872375,0.6180397866,0.5589937746,0.2661702774,0.03282094119,0.1866303892,0.01420768739,0.9394878619,0.4146493609,0.2073522575,0.6061272918
2014-07-24,-88.37979903,27.65720727,45101,22.41304279,-0.6501886804,6.501886804,0.2973705136,0.006788811102,0.2973705136,0.4910194278,-0.1044746041,TRUE,anticyclonic,81.0025228,31.83227929,0.7614520956,0.5185827448,0.2438834522,0.2581699862,0.03530426667,0.4575033863,0.01528268131,0.8020143,0.3231025228,0.1174720375,0.2964513367
2014-07-25,-88.459974,27.58108209,45101,22.31351883,-0.09952396308,0.9952396308,1.402660662,1.105290149,1.402660662,0.3970127106,-0.09400671721,FALSE,none,-1,11.57793436,1.298820829,0.5033589194,0.3752857683,0.03951791373,0.4396158826,0.7906304658,0.1903030445,0.6783149727,0.3322655964,0.04272655212,0.5056617128
2014-07-26,-88.22888106,27.6939221,45101,21.89930489,-0.4142139451,4.142139451,0.3716296721,-1.03103099,0.3716296721,0.2715444863,-0.1254682243,FALSE,none,-1,25.99328976,1.57071316,0.4399980906,0.3001929011,0.1644716553,0.06246803031,0.1427783444,0.02704146239,0.5132168244,0.3047257399,0.09592416184,0.6115158372
2014-07-27,-88.17547349,27.67963752,45101,22.5233009,0.6239960167,6.239960167,0.6108441089,0.2392144368,0.6108441089,0.2715444863,0,FALSE,none,-1,5.493327509,0.8632104536,0.5354485341,0.547935655,0.2477696827,0.1499719094,0.5279878429,0.0649205638,0.5132168244,0.4145544546,0.02027226418,0.3360682757
2014-07-28,-88.12336008,27.69861157,45101,22.41594021,-0.107360694,1.07360694,1.308172071,0.6973279618,1.308172071,0.2210686207,-0.0504758656,FALSE,none,-1,5.547969074,0.8551645214,0.519025952,0.3734157291,0.04262963924,0.4050522568,0.6669135005,0.1753409754,0.4467978407,0.3703703636,0.02047391031,0.3329358038
2014-07-29,-88.24401494,27.65816549,45101,21.55276786,-0.8631723523,8.631723523,0.2523150686,-1.055857002,0.2523150686,0.3230628669,0.1019942462,FALSE,none,-1,12.70370751,2.021023601,0.3869895581,0.1930602436,0.3427392709,0.01882312839,0.1352497083,0.008148246644,0.5810076081,0.5038352031,0.04688104147,0.7868323581
2014-07-30,-88.14502162,27.68889683,45101,22.95301317,1.40024531,14.0024531,0.6518059504,0.3994908818,0.6518059504,0.1958232224,-0.1272396445,FALSE,none,-1,10.32995556,1.926975836,0.6011800854,0.7331680692,0.5559944725,0.1649556206,0.5765926304,0.07140678498,0.4135785253,0.3031751257,0.03812108196,0.7502173358
2014-07-31,-88.02510471,27.78551247,45101,22.20199401,-0.7510191573,7.510191573,0.7140535364,0.062247586,0.7140535364,0.1958232224,0,FALSE,none,-1,15.95937141,0.8132667433,0.4862993654,0.2198227892,0.2982066765,0.1877255892,0.4743215904,0.0812635589,0.4135785253,0.4145544546,0.05889555882,0.3166240064
2014-08-01,-88.0321817,27.69172715,45101,22.64044219,0.4384481777,4.384481777,0.5943247024,-0.119728834,0.5943247024,0.1958232224,0,FALSE,none,-1,10.45168443,0.5581770117,0.5533672183,0.5036593195,0.1740943259,0.1439291631,0.4191361562,0.06230475062,0.4135785253,0.4145544546,0.03857030325,0.2173115318
2014-08-02,-87.4456835,28.30788126,45101,22.83475737,0.1943151853,1.943151853,0.4190067591,-0.1753179433,0.4216486001,0.1904198229,-0.005403399467,TRUE,anticyclonic,39.09829305,89.49687677,0.3750365281,0.5830909186,0.4454031073,0.0771566012,0.07979841786,0.4022784274,0.03496185412,0.4064684283,0.4098245844,0.3302741966,0.1460106036
2014-08-03,-86.98206824,28.79521494,45101,21.52143331,-1.313324058,13.13324058,0.6843952446,0.2653884855,0.9555334446,0.1832072586,-0.007212564349,FALSE,none,-1,70.61809505,1.585925108,0.382196425,0.08564283544,0.5214807088,0.1768766806,0.5359252792,0.1195013929,0.3969777303,0.4082409304,0.2606050115,0.617438209
2014-08-04,-86.86324266,29.26967399,45101,21.38907893,-0.1323543798,1.323543798,1.529083222,0.8446879777,2.715253006,0.1124831364,-0.07072412223,FALSE,none,-1,54.00747424,1.04776648,0.3619506479,0.3674516132,0.05255386541,0.4858608524,0.7116013038,0.398149273,0.3039149514,0.3526460353,0.1993061189,0.4079203081
2014-08-05,-86.60598556,29.78177559,45101,20.72682848,-0.6622504503,6.622504503,1.466255059,-0.06282816315,3.204383823,0.03235176951,-0.08013136685,FALSE,none,-1,62.14547345,0.8052099803,0.2606485602,0.2410052135,0.2629593452,0.4628785104,0.4363916238,0.4756021061,0.1984735907,0.3444113959,0.2293381295,0.3134873177
2014-08-06,-86.95816138,29.31235575,45101,21.561823,0.8349945114,8.349945114,1.333777512,-0.1324775474,2.413983378,0.1124831364,0.08013136685,FALSE,none,-1,62.33067645,1.047603426,0.3883746904,0.5982851509,0.3315507144,0.4144186456,0.4152700328,0.3504438631,0.3039149514,0.4846975134,0.2300215921,0.4078568273
2014-08-07,-86.6453797,29.08578622,45101,21.40521361,-0.1566093883,1.566093883,1.539124771,0.2053472596,2.5066632,0.1162606329,0.003777496517,FALSE,none,-1,39.45186821,0.3657341444,0.3644187112,0.3616637641,0.0621847855,0.4895340191,0.5177174195,0.3651195173,0.3088855938,0.4178610894,0.1455909362,0.1423889653
2014-08-08,-86.69186252,28.94161771,45101,21.39417403,-0.01103957208,0.1103957208,0.7535221298,-0.7856026415,1.140300645,0.1513378769,0.03507724404,FALSE,none,-1,16.6558462,0.8317194576,0.3627300273,0.3964003477,0.00438347553,0.202163075,0.2172059543,0.1487588892,0.355042205,0.4452593494,0.06146578985,0.3238080851
2014-08-09,-86.77151006,28.76775632,45101,20.13627226,-1.257901776,12.57901776,0.9297010391,0.1761789093,1.277599869,0.1682056636,0.01686778665,FALSE,none,-1,20.83061069,1.450948472,0.1703132823,0.09886797217,0.4994742204,0.2666087589,0.5088719434,0.1704999317,0.3772377876,0.4293196857,0.07687210388,0.5648886077
2014-08-10,-86.51935507,28.27833741,45101,21.35175049,1.215478228,12.15478228,0.3061235248,-0.6235775143,0.3061235248,0.1845811605,0.01637549698,FALSE,none,-1,59.73709391,1.855431239,0.3562406485,0.6890780418,0.4826291303,0.03850609028,0.2663410401,0.01666870216,0.3987855878,0.4288887596,0.2204503823,0.7223633295
2014-08-11,-86.59863526,28.22055149,45101,21.67813013,0.3263796454,3.263796454,0.2707943899,-0.03532913489,0.2707943899,0.1845811605,0,TRUE,anticyclonic,45.55939419,10.07925114,0.3617087803,0.406165778,0.4769169766,0.1295953484,0.02558280526,0.4447308681,0.01107440819,0.3987855878,0.4145544546,0.03719589656,0.1408217957
2014-08-12,-86.69973472,28.25320244,45101,21.32991615,-0.348213977,3.48213977,0.2409335211,-0.02986086883,0.2409335211,0.1990569979,0.01447583735,TRUE,anticyclonic,35.05491515,10.54845954,0.3925506832,0.3529007287,0.3159421372,0.1382650919,0.01465979455,0.4463891524,0.006346002604,0.417833709,0.4272258909,0.03892743664,0.152829279
2014-08-13,-86.66471034,28.26381606,45101,21.4373968,0.107480646,1.07480646,0.4695816312,0.2286481101,0.4695816312,0.1845811605,-0.01447583735,TRUE,anticyclonic,38.14436422,3.627721684,0.3506045935,0.3693416595,0.4246822236,0.04267726853,0.09829854498,0.5247835414,0.04255194847,0.3987855878,0.4018830183,0.01338753829,0.1364986727
2014-08-14,-86.64109324,28.21592523,45101,22.11021014,0.6728133377,6.728133377,0.5240729802,0.05449134894,0.5240729802,0.1845811605,0,TRUE,anticyclonic,41.72085893,5.806061708,0.7273046866,0.4722595144,0.5595846836,0.2671535438,0.1182313069,0.4719694653,0.05118053861,0.3987855878,0.4145544546,0.02142636073,0.2831569416
2014-08-15,-86.66617161,28.33088712,45101,20.86958356,-1.240626575,12.40626575,0.3089239929,-0.2151489872,0.3165574109,0.1845811605,0,TRUE,anticyclonic,37.2780096,13.01695478,1.455775562,0.2824852953,0.1029902655,0.4926147675,0.0395304926,0.3901994259,0.01832088601,0.3987855878,0.4145544546,0.04803703144,0.566767908
2014-08-16,-86.57741022,28.61194993,45101,21.45046559,0.580882028,5.80882028,0.5253954363,0.2164714434,0.656513092,0.1606902927,-0.02389086783,FALSE,none,-1,32.43469657,0.8212443392,0.3713407459,0.5376475835,0.2306504399,0.1187150571,0.5210908946,0.07215215092,0.3673486399,0.3936415636,0.1196951641,0.3197298734
2014-08-17,-86.59985494,28.83762154,45101,20.78787923,-0.6625863608,6.625863608,0.8067970965,0.2814016602,1.153798295,0.1330954731,-0.02759481966,FALSE,none,-1,25.18880017,0.9715828406,0.2699872752,0.2409250569,0.2630927249,0.2216508881,0.5407813699,0.1508962136,0.3310378237,0.3903993062,0.09295531909,0.3782602129
2014-08-18,-86.94442197,29.09501428,45101,21.70718112,0.9193018861,9.193018861,0.9305295021,0.1237324055,1.522356896,0.1409848034,0.007889330387,FALSE,none,-1,44.07736109,1.050923622,0.4106096035,0.6184029902,0.3650265875,0.266911808,0.4929672285,0.2092566906,0.3414190484,0.4214603866,0.1626605927,0.4091494584
2014-08-19,-87.20010068,29.21886693,45101,20.7194129,-0.9877682195,9.877682195,1.001068411,0.07053890928,1.736947338,0.120771803,-0.02021300048,FALSE,none,-1,28.39151782,1.078520129,0.2595142245,0.1633285666,0.3922124689,0.2927147163,0.4768359836,0.2432366343,0.3148216452,0.3968609878,0.1047744466,0.4198934323
2014-08-20,-87.27553644,29.31193503,45101,21.86016333,1.140750432,11.40750432,1.105772888,0.1047044769,2.000949145,0.120771803,0,FALSE,none,-1,12.67441453,1.245454909,0.4340107465,0.6712461285,0.4529570141,0.3310152805,0.4871968957,0.2850407636,0.3148216452,0.4145544546,0.04677294033,0.484885096
2014-08-21,-87.33079853,29.49443452,45101,20.56472303,-1.295440304,12.95440304,1.498706416,0.3929335277,2.930791759,0.08758713305,-0.03318466991,FALSE,none,-1,20.98724784,1.721558502,0.2358518668,0.08991034446,0.5143796187,0.4747491134,0.5746040737,0.4322793798,0.2711553896,0.3855062262,0.07745014874,0.670243502
2014-08-22,-87.40687222,29.53128072,45101,19.71060905,-0.8541139721,8.541139721,1.263190071,-0.2355163445,2.507463336,0.0606797263,-0.02690740675,FALSE,none,-1,8.424766085,1.116537723,0.105201101,0.1952217987,0.339142466,0.3885979847,0.3840229033,0.3652462172,0.23574911,0.3910010337,0.03109027879,0.4346945822
2014-08-23,-87.52693964,29.37526598,45101,20.96555939,1.254950335,12.54950335,1.245629808,-0.01756026328,2.317136493,0.08911373466,0.02843400836,FALSE,none,-1,20.88310364,1.300944607,0.2971663746,0.6984970695,0.4983022935,0.3821744963,0.4501193843,0.3351083631,0.2731641779,0.4394441876,0.07706582091,0.5064885497
2014-08-24,-87.89917865,29.21371598,45101,20.76651803,-0.1990413617,1.990413617,1.001237008,-0.2443927997,1.733114012,0.1086188853,0.01950515062,FALSE,none,-1,40.32047122,0.462939312,0.2667197279,0.3515384385,0.07903322088,0.2927763886,0.3813310654,0.2426296353,0.2988301524,0.4316283045,0.1487963795,0.1802332394
2014-08-25,-88.25276251,29.09988536,45101,20.70496237,-0.06155565247,0.6155565247,0.95871163,-0.04252537844,1.572199148,0.09944352508,-0.009175360203,FALSE,none,-1,36.5936174,0.1132563911,0.2573037795,0.3843459528,0.02444186192,0.2772207406,0.4425485643,0.2171491061,0.2867566973,0.4065227954,0.1350430096,0.04409339567
2014-08-26,-87.83049638,29.04284932,45101,19.94465575,-0.7603066198,7.603066198,0.7990112722,-0.1597003578,1.273847256,0.144397378,0.04495385289,FALSE,none,-1,41.5255202,0.9649608305,0.1410023895,0.2176065693,0.3018944431,0.2188028584,0.4070145533,0.1699057135,0.345909506,0.4539048472,0.1532434238,0.3756821076
2014-08-27,-87.71788554,28.52509337,45101,21.28369041,1.339034654,13.39034654,0.5581085279,-0.2409027443,0.6586097514,0.1765643954,0.03216701746,FALSE,none,-1,58.60849847,1.612104415,0.3458297412,0.7185616821,0.531689598,0.1306814018,0.3823894455,0.07248415251,0.3882366773,0.4427118802,0.2162854777,0.6276304335
2014-08-28,-87.53032632,28.81839383,45101,20.09399887,-1.189691535,11.89691535,0.9928061437,0.4346976158,1.404537807,0.1880826205,0.01151822507,FALSE,none,-1,37.39613622,1.635907376,0.1638468733,0.1151446345,0.4723900254,0.2896924051,0.5872692824,0.1906002865,0.4033930058,0.4246369426,0.1380045795,0.6368974899
2014-08-29,-87.7461459,28.83161297,45101,20.73981098,0.6458121043,6.458121043,0.8847408321,-0.1080653116,1.261012593,0.1753361374,-0.01274648309,FALSE,none,-1,21.07591494,0.766623899,0.2626344459,0.5531415169,0.2564321821,0.2501624584,0.4226731889,0.1678733716,0.3866204663,0.40339681,0.0777773608,0.2984648423
2014-08-30,-87.07081157,28.43268695,45101,20.54397267,-0.1958383082,1.958383082,0.5754266023,-0.3093142298,0.6365078829,0.2107978761,0.03546173871,TRUE,anticyclonic,11.67733008,79.44732113,0.5406142768,0.2326777589,0.3523027668,0.07776138659,0.1370162983,0.3616432546,0.06898436826,0.4332830171,0.4455959172,0.2931878866,0.210473943
2014-08-31,-86.89155182,28.07964989,45101,21.0212121,0.4772394274,4.772394274,0.3495914687,-0.2258351336,0.3495914687,0.2006256878,-0.01017218828,TRUE,anticyclonic,31.7125163,43.00342786,0.7132467493,0.3056793707,0.5129158778,0.1894971415,0.0544065257,0.3869587883,0.02355175937,0.4198978795,0.4056502211,0.1586974104,0.2776838536
2014-09-01,-86.44545436,28.21214795,45101,20.8535912,-0.1676208912,1.676208912,0.2111784362,-0.1384130325,0.2111784362,0.164061144,-0.03656454384,FALSE,none,-1,46.15280592,0.3425984675,0.2800390012,0.3590361452,0.06655711562,0.003775479269,0.4134700616,0.001634347684,0.3717841956,0.3825476507,0.1703196966,0.1333816983
2014-09-02,-86.45215379,28.24308348,45101,20.98025592,0.1266647198,1.266647198,0.3660072636,0.1548288274,0.3660072636,0.164061144,0,FALSE,none,-1,3.501932233,0.2814935472,0.2994144513,0.4292600213,0.05029467592,0.06041137118,0.5023974038,0.02615116586,0.3717841956,0.4145544546,0.01292333204,0.1095921054
2014-09-03,-86.3960633,28.24392411,45101,21.19485651,0.2146005885,2.146005885,0.2888634969,-0.07714376672,0.2888634969,0.164061144,0,FALSE,none,-1,5.49522576,0.2917443552,0.3322411374,0.4502437097,0.08521131271,0.03219242702,0.4320503317,0.01393561315,0.3717841956,0.4145544546,0.02027926938,0.1135829878
2014-09-04,-86.36298964,28.17111297,45101,20.98841323,-0.2064432784,2.064432784,0.3567646906,0.06790119371,0.3567646906,0.164061144,0,FALSE,none,-1,8.720790747,0.2743444721,0.300662246,0.3497721568,0.08197229503,0.05703046741,0.4760360807,0.02468762392,0.3717841956,0.4145544546,0.03218271141,0.1068088012
2014-09-05,-86.24791905,28.17833577,45101,20.59096844,-0.3974447994,3.974447994,0.3200837081,-0.03668098242,0.3200837081,0.1402867883,-0.02377435565,FALSE,none,-1,11.3077355,0.4579001375,0.2398665335,0.3041944369,0.1578131418,0.04361268087,0.4443209123,0.01887926774,0.3405005609,0.3937435526,0.04172942555,0.1782713694
2014-09-06,-86.20788109,28.15637118,45101,20.67126994,0.08030150896,0.8030150896,0.2140569332,-0.1060267749,0.2140569332,0.1581214219,0.01783463359,FALSE,none,-1,4.622656362,0.2041629175,0.2521499688,0.4181966045,0.03188526667,0.004828424301,0.4232913873,0.00209015161,0.3639683752,0.430166016,0.01705918878,0.07948545962
2014-09-07,-86.11794089,28.0946486,45101,20.52616732,-0.1451026272,1.451026272,0.239850679,0.02579374579,0.239850679,0.1379988045,-0.02012261748,FALSE,none,-1,11.17567416,0.1910189905,0.2299541378,0.3644095639,0.05761580352,0.01426369436,0.463266746,0.00617453684,0.337489903,0.3969401046,0.0412420739,0.0743682175
2014-09-08,-86.09780637,28.05961936,45101,20.76595151,0.2397841906,2.397841906,0.4700487913,0.2301981123,0.4700487913,0.1379988045,0,FALSE,none,-1,4.367345915,0.469982303,0.2666330696,0.4562531444,0.09521094885,0.09846943065,0.5252535888,0.04262592228,0.337489903,0.4145544546,0.01611700559,0.1829752426
2014-09-09,-86.23102252,28.2069826,45101,20.10965245,-0.6562990561,6.562990561,0.4491876756,-0.02086111569,0.4491876756,0.1402867883,0.002287983894,FALSE,none,-1,20.95567672,0.6794481557,0.1662413454,0.2424253644,0.260596229,0.09083850098,0.4491183812,0.03932260863,0.3405005609,0.4165572432,0.07733364048,0.2645252605
2014-09-10,-86.21827274,28.24686799,45101,21.04406965,0.934417202,9.34417202,0.428172212,-0.02101546363,0.428172212,0.1402867883,0,FALSE,none,-1,4.607601563,0.9554326656,0.3091758097,0.622009881,0.371028416,0.08315111132,0.4490715742,0.0359948543,0.3405005609,0.4145544546,0.0170036314,0.3719725673
2014-09-11,-86.27489403,28.25053585,45101,21.36503509,0.3209654325,3.209654325,0.5483260898,0.1201538778,0.5483260898,0.1402867883,0,FALSE,none,-1,5.561131425,0.4411193103,0.3582727463,0.4756250105,0.1274455305,0.1271030171,0.4918820186,0.05502096736,0.3405005609,0.4145544546,0.02052248391,0.1717381959
2014-09-12,-86.36251169,28.30944638,45101,21.20292334,-0.1621117445,1.621117445,0.391090041,-0.1572360488,0.3940455491,0.164061144,0.02377435565,FALSE,none,-1,10.79455604,0.343122149,0.3334750914,0.3603507649,0.06436960242,0.06958657128,0.4077618697,0.03059096923,0.3717841956,0.4353653567,0.0398356172,0.1335855798
2014-09-13,-86.46325249,28.35871613,45101,20.549752,-0.6531713396,6.531713396,0.4005417214,0.009451680333,0.4193563292,0.1490818858,-0.01497925818,FALSE,none,-1,11.27965737,0.6776022781,0.2335618029,0.2431717154,0.2593543087,0.07304396585,0.4583109173,0.03459887785,0.352073645,0.4014423485,0.04162580763,0.2638066167
2014-09-14,-86.32085947,28.3029358,45101,20.59135621,0.04160420496,0.4160420496,0.3362064675,-0.06433525382,0.3369960955,0.1402867883,-0.00879509747,FALSE,none,-1,15.25476381,0.1147345563,0.2399258496,0.408962464,0.01651975395,0.04951033491,0.4359345896,0.0215573086,0.3405005609,0.4068556587,0.05629531491,0.04466888037
2014-09-15,-86.09359762,28.43877531,45101,20.87476816,0.2834119563,2.834119563,0.4529124842,0.1167060167,0.5031949405,0.09764959663,-0.04263719171,FALSE,none,-1,26.88033207,0.4427551646,0.283278365,0.4666638158,0.1125341967,0.09220102409,0.4908364342,0.04787454508,0.2843961453,0.3772319533,0.09919765244,0.1723750728
2014-09-16,-86.0510521,28.47375765,45101,20.42739334,-0.4473748246,4.473748246,0.7127700912,0.259857607,0.811849496,0.09764959663,0,FALSE,none,-1,5.694780815,0.7072324316,0.2148450348,0.2922798893,0.1776388236,0.1872561091,0.5342480074,0.09674934278,0.2843961453,0.4145544546,0.02101569603,0.2753423373
2014-09-17,-86.11451708,28.45212468,45101,20.84038299,0.4129896522,4.129896522,0.5155222083,-0.1972478829,0.5782611291,0.09764959663,0,FALSE,none,-1,6.65399269,0.6102375351,0.2780185879,0.4975842813,0.1639855261,0.1151034618,0.3956280425,0.05976111768,0.2843961453,0.4145544546,0.02455551712,0.2375799266
2014-09-18,-86.0671881,28.30913686,45101,19.99645441,-0.8439285821,8.439285821,0.2400136797,-0.2755085286,0.2417680568,0.1170804203,0.01943082362,FALSE,none,-1,16.55999888,1.138867934,0.1489258448,0.1976522865,0.3350981599,0.01432331951,0.3718950351,0.006478149578,0.3099643162,0.4315632423,0.06111208037,0.4433882623
2014-09-19,-85.93056035,27.99806794,45101,21.01659377,1.020139356,10.20139356,0.3706474337,0.1306337539,0.3706474337,0.1395531744,0.02247275412,FALSE,none,-1,37.09231417,1.173245865,0.3049729211,0.642465322,0.4050660547,0.06210873063,0.4950601035,0.02688592701,0.3395352304,0.4342259987,0.1368833718,0.4567724048
2014-09-20,-85.90338949,27.64806271,45101,20.78821255,-0.2283812143,2.283812143,0.2805131729,-0.09013426076,0.2805131729,0.1503359228,0.01078274846,FALSE,none,-1,39.01042046,0.3292982235,0.2700382619,0.3445372189,0.09068317664,0.02913790512,0.4281108869,0.01261335697,0.3537237774,0.4239931425,0.1439618425,0.1282035982
2014-09-21,-86.21843021,27.14519097,45101,21.81547767,1.027265116,10.27265116,0.3315616057,0.05104843282,0.3315616057,0.1268845648,-0.02345135808,FALSE,none,-1,63.98442301,1.101764907,0.4271753402,0.6441657057,0.4078954753,0.04781125926,0.4709253805,0.02069676861,0.3228651611,0.3940262888,0.2361244846,0.4289431748
2014-09-22,-85.77213915,26.72176727,45101,21.70770238,-0.10777529,1.0777529,0.3076907607,-0.023870845,0.3145487816,0.08580156416,-0.0410830006,FALSE,none,-1,64.60771996,0.1727291356,0.4106893387,0.3733167962,0.04279426262,0.03907938019,0.4482056628,0.01800282381,0.2688058376,0.3785924158,0.2384246643,0.06724754379
2014-09-23,-85.74053683,26.52977787,45101,21.55358074,-0.1541216359,1.541216359,0.3637309376,0.05604017691,0.3810338133,0.0813004598,-0.004501104355,FALSE,none,-1,21.57813298,0.2146629171,0.3871139022,0.3622574038,0.06119697529,0.05957869841,0.4724391566,0.02853058831,0.2628830312,0.4106144092,0.07963071774,0.08357335818
2014-09-24,-85.77738464,26.36788401,45101,21.06929225,-0.4842884945,4.842884945,0.2907493363,-0.07298160137,0.296009657,0.08238305897,0.001082599163,FALSE,none,-1,18.37175401,0.558352695,0.3130340197,0.2834713684,0.1922961099,0.03288226108,0.4333125332,0.01506719253,0.2643075761,0.4155021087,0.06779807869,0.2173799294
2014-09-25,-85.52374441,26.2461572,45101,21.18046956,0.1111773164,1.111773164,0.5935387763,0.3027894401,0.7247135002,0.06787906587,-0.01450399309,FALSE,none,-1,28.67774122,0.4284707496,0.330040417,0.4255643412,0.04414510298,0.1436416739,0.5472673417,0.08295154168,0.245222406,0.4018583722,0.1058307092,0.1668138117
